order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,n_items,total_price,total_freight,product_category_name,product_category_name_english,total_payment_value,n_payment_installments,payment_type,is_late
528e6fd7c03c379de286d97ec507a6f7,a2f85a067e6d39238356fea8d2e54763,delivered,2017-03-18 08:52:44,2017-03-18 08:52:44,2017-03-20 14:36:34,2017-03-24 12:43:57,2017-04-12,1d1e988ee9953a4b4a923367dbf67d64,29166,serra,ES,1.0,69.99,16.19,automotivo,auto,86.18,2.0,credit_card,0
22cbc77349f8317cd8c241cd2a482887,585cad61ca685e4666626e48a51a8f71,delivered,2017-05-15 22:22:23,2017-05-17 03:45:32,2017-05-18 16:31:54,2017-05-30 13:27:51,2017-06-20,e3b3801b55ebef8e67d88690e0a42a1a,88385,penha,SC,1.0,119.9,28.22,artes,art,148.12,1.0,boleto,0
2df2a222e520a870a74709dd945fb1dc,4205323b7e61206381c17d9ed218bc60,delivered,2018-07-22 14:51:27,2018-07-23 12:32:25,2018-07-23 13:20:00,2018-07-24 19:02:33,2018-07-31,f6ef34680c156cf224f8b99835c2b49a,3822,sao paulo,SP,1.0,119.0,13.13,ferramentas_jardim,garden_tools,132.13,3.0,credit_card,0
388d1145ac72ea94751f572092f5287c,c7f397d8574d2a4a48fcaa7d6cd7a0a7,delivered,2018-02-13 10:06:18,2018-02-13 10:40:26,2018-02-16 01:55:02,2018-02-21 21:49:12,2018-02-26,e99bcd86a7d27f3c7eb57ca29ed9f831,8683,suzano,SP,1.0,29.9,8.11,beleza_saude,health_beauty,38.01,1.0,credit_card,0
7b039bcfd98f73afd5973f8ba56c5987,2167f4b3d82d1519048c2a2d821765f2,delivered,2017-11-27 15:46:48,2017-11-27 15:58:53,2017-11-29 00:18:49,2017-12-19 19:50:13,2018-01-02,f89c9c415a9042947705b337d40022f0,65071,sao luis,MA,1.0,49.9,21.15,fashion_bolsas_e_acessorios,fashion_bags_accessories,71.05,5.0,credit_card,0
912343626f370ead5ef2e85a9d757e22,f7622098214b4634b7fe7eee269b5426,delivered,2018-06-01 19:08:41,2018-06-01 19:31:26,2018-06-04 11:38:00,2018-06-15 00:05:57,2018-07-19,adfa1cab2b2c8706db21bb13c0a1beb1,78360,campo novo do parecis,MT,6.0,2919.4,323.44,sinalizacao_e_seguranca,signaling_and_security,3242.84,10.0,credit_card,0
6753ca1ed484341d2218aaa7ddc18e20,c0bad02ae7be51513d345ab98387181e,delivered,2018-08-06 16:24:14,2018-08-06 16:35:27,2018-08-07 15:24:00,2018-08-09 16:13:49,2018-08-13,ec4ea66c2d786c77be7966902b3f8290,12080,taubate,SP,1.0,32.9,13.81,eletroportateis,small_appliances,46.71,1.0,credit_card,0
0e87080068e82503382f3c532778fb24,d137c07565f044ac3f6090ab8f77eabf,delivered,2017-05-11 10:42:06,2017-05-11 11:02:50,2017-05-12 10:41:19,2017-05-25 12:34:34,2017-06-06,17b13c39de5ee1d7af1a195c24bae7a4,77824,araguaina,TO,1.0,25.99,25.63,telefonia,telephony,51.62,1.0,credit_card,0
51c5baf43551103a236f5b44e3686b67,d426dd330962205b3e942084af74fb71,delivered,2017-12-06 09:26:47,2017-12-07 03:12:04,2017-12-07 21:37:10,2017-12-19 16:29:05,2018-01-08,df2d195c5a463869afb11ed6a16f9344,88820,icara,SC,1.0,79.9,21.05,eletronicos,electronics,100.95,1.0,boleto,0
e2f2d9285d6514581a9e7a20868a4e95,1fe6b9758bbf667a036b6c2620da3423,delivered,2018-01-14 10:35:25,2018-01-14 10:49:45,2018-01-18 15:49:10,2018-01-20 18:06:59,2018-02-05,bc90680c3e9d19b1b5db65aa15df42e9,13478,americana,SP,1.0,99.0,13.71,papelaria,stationery,112.71,2.0,credit_card,0
617feb6ceb857d95ee0250e05f43e70e,6429359a6ecee86690028cf416a3b789,delivered,2017-07-17 21:36:30,2017-07-17 21:50:11,2017-07-20 17:09:26,2017-07-28 15:49:36,2017-08-14,cb8bdaab9765fe7a973af8e44c0e0111,96640,rio pardo,RS,1.0,205.0,26.27,cama_mesa_banho,bed_bath_table,231.27,10.0,credit_card,0
4f26458e3155ac93aa479a6d3ab6f909,d4fd1b1267b39e94b38a282c2d80e7ae,delivered,2017-04-03 20:47:44,2017-04-04 05:45:26,2017-04-05 14:57:37,2017-04-10 15:05:05,2017-04-27,de0344bb141d818d7ff8c0b73eb04d7e,8820,mogi das cruzes,SP,1.0,27.9,14.52,informatica_acessorios,computers_accessories,42.42,1.0,boleto,0
c7b73b6c33cd593cf69c46d0dca48375,1f0937552e0338ca515778d8b1268acf,delivered,2018-05-04 17:51:51,2018-05-04 18:16:01,2018-05-07 15:25:00,2018-05-09 19:35:32,2018-05-21,0f39e9d2f0a01e82e11a73daf7a512b4,3710,sao paulo,SP,2.0,59.8,15.42,beleza_saude,health_beauty,75.22,5.0,credit_card,0
dacb2204acffacf83274bceb72cf34c0,21169253f474db2ca62af7ae67eaba97,delivered,2017-07-12 15:32:27,2017-07-13 06:43:05,2017-07-13 18:32:59,2017-07-17 17:05:22,2017-08-11,2f9f180924eaeb11def5623b85f7cabd,93900,ivoti,RS,1.0,14.95,17.63,beleza_saude,health_beauty,32.58,1.0,boleto,0
bac4595733cd0e89158cb02bebbf6352,ae2637018dbd6fb499db07816dcce0b8,delivered,2018-04-01 21:42:34,2018-04-01 22:27:34,2018-04-03 16:42:33,2018-04-18 18:02:53,2018-04-20,32b21622c8c06acf5568104e449e2617,70673,brasilia,DF,2.0,219.8,45.06,cama_mesa_banho,bed_bath_table,264.86,3.0,credit_card,0
e6c656a21310d32909eab8c157ccb639,f134e43f36bf18609624f3e587b3b328,delivered,2018-08-06 21:19:27,2018-08-06 21:30:30,2018-08-07 14:57:00,2018-08-14 15:42:51,2018-08-20,54982b0c374191195d5f433c7cccae90,38780,vazante,MG,3.0,600.74,75.0,automotivo,auto,675.75,10.0,credit_card,0
7fb6586ab530ed69383ddde20ef388f9,b0d72b227b0caa8a7156db18f5cbe0f4,delivered,2018-03-02 10:22:22,2018-03-03 02:51:27,2018-03-08 12:59:51,2018-04-16 20:22:03,2018-03-26,92008831e042eac287a844fb6c4ec267,26160,belford roxo,RJ,1.0,38.0,15.1,relogios_presentes,watches_gifts,53.1,1.0,boleto,1
2996e4479715a9de3500ce7837eefde4,f0e1d545436cc1cdebe8ddda010d8f01,delivered,2018-02-03 20:50:09,2018-02-03 21:10:38,2018-02-07 20:54:20,2018-02-27 13:05:40,2018-03-28,4461f7a5347f5a50b31b78c638adf9fb,68900,macapa,AP,1.0,209.9,39.02,relogios_presentes,watches_gifts,248.92,8.0,credit_card,0
9d9e45dabd84047591a4b4696b261483,74dee40474c07d57704772fcc2d5e839,delivered,2017-11-16 12:56:36,2017-11-17 18:29:01,2017-11-23 00:33:43,2017-12-06 21:21:53,2017-12-14,777191628636ef384e6d67247c05b97f,94859,alvorada,RS,1.0,15.5,14.1,cool_stuff,cool_stuff,29.6,2.0,credit_card,0
d657b724ccbf3c04cd34c65f6bbadb10,3f1823485bd1307644714c0406031ebb,delivered,2018-06-12 17:53:25,2018-06-12 18:28:47,2018-06-13 15:09:00,2018-06-20 20:22:20,2018-07-03,0624dafdee14c6029144d595ccc61941,13575,sao carlos,SP,1.0,23.89,18.27,consoles_games,consoles_games,42.16,1.0,credit_card,0
98e94d121fb6444de93e426ceeb1e0e0,df2660497087c34c3d0125f7c252a62c,delivered,2018-01-23 12:13:10,2018-01-23 18:16:34,2018-01-24 21:28:51,2018-02-06 13:58:48,2018-02-22,23514d2198beeaa0c6cae93f7bcece4f,37460,passa quatro,MG,1.0,219.9,22.03,cama_mesa_banho,bed_bath_table,241.93,5.0,credit_card,0
6a8cd9e90574ad4ac8c5850d2365648e,716ec70b79099dd7fe34755d31c54c3d,delivered,2017-09-27 11:55:27,2017-09-28 03:36:02,2017-09-28 19:26:51,2017-10-09 19:17:52,2017-10-30,ec818580e00a22524f0661e18eb402dd,78580,alta floresta,MT,1.0,789.9,33.93,bebes,baby,823.83,1.0,boleto,0
8e3e95c75ca8b9168011d70008721a8e,5ef06f93b1fbac078908745ddf166733,delivered,2018-06-09 10:09:59,2018-06-09 10:31:47,2018-06-11 06:47:00,2018-06-18 23:05:10,2018-07-04,4ce423721c74231c174d0bb22367645a,6826,embu das artes,SP,1.0,149.9,25.18,informatica_acessorios,computers_accessories,175.08,2.0,credit_card,0
cb21a02602964e085cb4e31a404a310e,cf82871e0b3d4abcbf2b66f5d788de10,delivered,2017-08-15 17:03:45,2017-08-16 18:25:14,2017-08-17 17:06:25,2017-09-01 20:33:27,2017-09-15,9365618b572abac7939f34b92a929b52,47810,barreiras,BA,1.0,37.5,19.59,moveis_decoracao,furniture_decor,57.09,3.0,credit_card,0
c11c997259391d3bd0a950a34e7e5222,f77630515a2730f347cb13092794c130,delivered,2018-05-21 18:48:45,2018-05-21 19:56:25,2018-05-29 09:27:00,2018-06-05 19:03:47,2018-06-07,edae7de88c0f79c9606e0d55a30ee2a6,7417,aruja,SP,1.0,79.9,8.32,informatica_acessorios,computers_accessories,88.22,1.0,credit_card,0
e6d3b5b66f40a99ac01da49f4c543e36,5ad1822b8f9f79c3b54bcc1346280bcc,delivered,2018-04-19 07:24:54,2018-04-19 07:35:09,2018-04-20 22:26:20,2018-04-26 12:22:04,2018-05-14,73b8cd05f8b04f402a513776ed53f5e0,74366,goiania,GO,1.0,79.99,15.44,beleza_saude,health_beauty,95.43,1.0,credit_card,0
cc9d4603ef1ef80d4a7627ddc4552312,910923ada8c97c7a8e1b5c17c6a986d8,delivered,2018-04-10 14:10:12,2018-04-10 14:30:12,2018-04-11 19:32:17,2018-04-17 17:34:37,2018-05-03,768015096b412b9cab4b52ffc05ff059,3089,sao paulo,SP,1.0,134.2,18.52,beleza_saude,health_beauty,152.72,6.0,credit_card,0
34b26ad88bd9eea1ef3628bbbc624e8b,c33e69c9267c2879acf22d77054298ee,delivered,2017-03-25 19:46:24,2017-03-27 10:35:19,2017-03-27 11:39:03,2017-04-04 07:13:47,2017-05-02,be7b4743f3a408de0793052d159a2a96,64235,cocal,PI,1.0,65.0,24.94,fashion_bolsas_e_acessorios,fashion_bags_accessories,89.94,3.0,credit_card,0
2c5e0fb51a8d73bd956b41fe2103f7ec,e6f7c5c97768755c5535d2a3f6add8d0,delivered,2018-04-12 10:56:45,2018-04-12 11:11:41,2018-04-13 22:05:17,2018-05-03 20:33:03,2018-05-09,a8f51700ba0a05ea6c535139886ad4e1,78075,cuiaba,MT,1.0,78.0,17.26,relogios_presentes,watches_gifts,95.26,1.0,credit_card,0
ad299d950f0e7f4950182f81129885f4,eec2811dcd6156a2bf056eadf1e6dc5f,delivered,2017-07-11 02:02:05,2017-07-12 08:15:15,2017-07-14 19:51:36,2017-07-26 18:45:55,2017-08-04,1d26faedb5e470f9fc8d3d0ef852b199,70673,brasilia,DF,1.0,114.97,45.26,moveis_sala,furniture_living_room,160.23,3.0,credit_card,0
75f433fd5ff62807235cb08b520c3c49,c40c7807639289e3f1308ac6e5bc104f,delivered,2017-07-28 11:25:16,2017-07-28 11:35:14,2017-07-28 19:58:39,2017-08-07 20:41:57,2017-08-17,07187fdb640eb2923d831b48ce809b54,15105,potirendaba,SP,1.0,153.0,12.57,cama_mesa_banho,bed_bath_table,165.57,3.0,credit_card,0
b170989c8ac091e327b7ce5b07e72f4d,102f564fbe8648d75733d8903cdcac2f,delivered,2017-12-11 23:18:12,2017-12-12 00:05:07,2017-12-22 15:28:55,2017-12-28 15:42:24,2018-01-04,f4951067ecd74d19acc4e6ecbe519258,8111,sao paulo,SP,1.0,86.99,13.63,brinquedos,toys,100.62,1.0,credit_card,0
bc7ea7bd7ca4a182ca5306633dd96152,00a572d0c25a9ea5e283ea2da267ba8d,delivered,2018-04-02 22:05:00,2018-04-02 22:35:50,2018-04-04 12:41:51,2018-04-10 21:12:23,2018-04-18,a5d931bbaafdee2e1fd7353cf0c31f05,19860,cruzalia,SP,1.0,145.6,19.1,moveis_decoracao,furniture_decor,164.7,3.0,credit_card,0
4a0aef3a36c8f8f2d9500b15400ff513,3719c3d09981263d4cfc1b35953524e0,delivered,2017-05-11 20:10:56,2017-05-11 20:22:19,2017-05-17 15:27:01,2017-05-23 14:07:45,2017-06-02,165affa040e4d12c395280f955f76e5e,96170,sao lourenco do sul,RS,1.0,69.9,15.24,esporte_lazer,sports_leisure,85.14,4.0,credit_card,0
e99cec5edea38be65a806b88a650b2bf,a4a5fad3d34775ea6a72ac455a5226a0,delivered,2018-01-16 10:18:14,2018-01-17 04:31:15,2018-01-17 20:22:22,2018-01-19 23:06:23,2018-01-31,462acaa25ff5475ee399319e06c2f452,13342,indaiatuba,SP,1.0,210.0,24.05,esporte_lazer,sports_leisure,234.05,1.0,boleto,0
3d959329c3f9a09c470085f1d4faaae7,b3c0a462867dca1fe2b860e827b996d7,delivered,2017-06-11 15:57:34,2017-06-11 16:10:13,2017-06-13 09:46:45,2017-06-19 20:46:51,2017-07-07,5e340ba78d1e285209d49e65bf0e01ab,84320,reserva,PR,1.0,133.9,18.19,livros_interesse_geral,books_general_interest,152.09,1.0,credit_card,0
c771daed5a327383979b39b00a919a1f,54f7a9b7f0c10e4200b1769f1332ce06,delivered,2018-07-20 12:28:34,2018-07-20 12:43:34,2018-07-20 15:00:00,2018-07-25 19:38:35,2018-08-14,35a99f9a80b0882ad631427a67f2d363,8210,sao paulo,SP,1.0,49.99,15.45,telefonia,telephony,65.44,1.0,credit_card,0
9b70b4748090dafc923b60f9381d174c,03bcdec411d2d7119b11fd9e21299419,delivered,2018-01-11 01:14:14,2018-01-11 08:50:35,2018-01-11 22:42:25,2018-01-23 14:36:42,2018-02-08,0322aa4c67a96237d87be8c8c443b227,17780,lucelia,SP,1.0,20.0,16.11,consoles_games,consoles_games,36.11,1.0,credit_card,0
90a2b2da168b833dcca42bdb705790c5,5a70fb925bf88748e2ce9e6ff1fa8548,delivered,2018-04-18 14:13:15,2018-04-18 14:32:53,2018-04-19 21:12:00,2018-04-27 21:12:07,2018-05-15,0ab255ef07d64b069eaba43466eb889e,38183,araxa,MG,1.0,59.9,19.39,brinquedos,toys,79.29,1.0,credit_card,0
727412faf7aef5ef3c7e0f03350d80c7,df01594ad086f53bdbbf927198981446,delivered,2017-04-19 13:45:55,2017-04-21 05:22:15,2017-04-27 05:53:19,2017-05-09 09:03:57,2017-05-25,6ba3c687055589c6271f660f1fbf6595,26022,nova iguacu,RJ,1.0,65.9,17.2,cama_mesa_banho,bed_bath_table,83.1,1.0,boleto,0
da1a0dd3bf29adb14c8a77fca7388c11,68f3666fedabd658c5aae67697b67e61,delivered,2018-07-30 22:17:50,2018-07-30 22:31:32,2018-07-31 10:00:00,2018-08-06 22:39:20,2018-08-10,eefdc2443e8e4f93e0eb1df1956047d7,12297,cacapava,SP,1.0,78.0,13.21,relogios_presentes,watches_gifts,91.21,4.0,credit_card,0
8dd9758206f8d9c23baf77b965e1c6dc,849d4f35271a07987c6af0c676c5ca31,delivered,2017-11-28 14:20:53,2017-11-28 14:32:18,2017-12-04 19:19:00,2017-12-19 01:06:41,2017-12-20,a4d4c09a2fe3081414f20b73ed30d9de,72506,brasilia,DF,1.0,84.99,15.35,beleza_saude,health_beauty,100.34,1.0,voucher,0
48355743de20d2abaed10440296594e5,dd2498f71cbf6ce861c36745c4e13866,delivered,2018-04-15 20:41:10,2018-04-15 20:51:48,2018-04-17 21:51:04,2018-04-18 22:18:34,2018-04-27,6dcbfec6335e0f25dd4d30b3287bf779,4119,sao paulo,SP,1.0,265.99,96.82,moveis_cozinha_area_de_servico_jantar_e_jardim,kitchen_dining_laundry_garden_furniture,362.81,7.0,credit_card,0
2650915aaf92c36da9a8f87debb7bb59,afe5ae8335a79b230d244dc3b8cf2f53,delivered,2017-12-31 11:31:58,2017-12-31 11:39:28,2018-01-08 16:49:34,2018-01-16 17:46:06,2018-02-06,e0a1a93a0af99b3dc575e8f49eedba56,56220,bodoco,PE,1.0,122.9,27.4,cama_mesa_banho,bed_bath_table,150.3,10.0,credit_card,0
1c03b97f7acb4f04662663e0d1b58e17,3aaca6ae62be8d951cfcdeaacafbe32f,delivered,2017-06-02 10:20:51,2017-06-06 13:15:27,2017-06-07 12:58:34,2017-06-14 15:39:25,2017-07-05,a7f03777ae5c3fb3e06e96dda0a8923c,78365,sapezal,MT,1.0,78.0,16.99,relogios_presentes,watches_gifts,94.99,1.0,boleto,0
b390755d66d3ef7697796139c14782e3,aa79a2362592a54446b3ec3821f88924,delivered,2017-11-25 13:12:09,2017-11-27 20:17:06,2017-11-29 17:21:55,2017-11-30 21:37:47,2017-12-11,861eacb5ba040554b10b52a1456e3b32,5174,sao paulo,SP,1.0,129.99,13.46,fashion_bolsas_e_acessorios,fashion_bags_accessories,143.45,1.0,boleto,0
c86b551898ce7979ac5f0ce6a4ed3bbb,ef5f73ec25827c8fc4c662111a1fbec2,delivered,2018-07-24 17:28:41,2018-07-24 17:44:17,2018-07-26 12:23:00,2018-08-16 17:31:53,2018-08-20,47bf59d74df990d3aaec20b76a2c9964,79611,tres lagoas,MS,2.0,277.9,41.98,esporte_lazer,sports_leisure,319.88,1.0,boleto,0
172fa490c511f028f9fb22f36a3b0d83,cb3ec78e0c9eec2708ede27637e9ebc6,delivered,2017-11-29 15:07:10,2017-11-29 15:15:31,2017-11-30 20:32:15,2017-12-20 21:33:14,2018-01-02,4b6a740898a321caf1931e71f7dbf17b,58280,mamanguape,PB,1.0,87.0,30.14,industria_comercio_e_negocios,industry_commerce_and_business,117.14,10.0,credit_card,0
2a0c9271a9b5e2f5932bdcc2a0b89200,89e4a2b4ea9a68c1fae1411107ed0bfa,delivered,2018-06-11 10:31:39,2018-06-11 10:58:43,2018-06-12 14:06:00,2018-06-14 19:54:46,2018-06-21,c5579fc46474dd03a1a773b62ed9857f,2842,sao paulo,SP,1.0,27.99,7.39,telefonia,telephony,35.38,1.0,credit_card,0
6f11dab101ebb707fcdf02f89d524482,862fff42e0e51660a3d140ee46ca9747,delivered,2017-02-24 10:17:12,2017-02-24 10:30:11,2017-02-24 13:18:07,2017-03-08 12:01:28,2017-03-21,b5a873077a79d73dff6222a35b7a4f79,9850,sao bernardo do campo,SP,1.0,109.9,19.05,cama_mesa_banho,bed_bath_table,128.95,1.0,credit_card,0
d383788a5c4be0b02e2ea3ae682de7d8,ac3fbd5c32d374ded966a98ad7ed07e6,delivered,2018-01-25 15:39:56,2018-01-26 03:17:29,2018-01-30 14:42:25,2018-02-03 13:58:42,2018-02-09,5969c8096357722c5385b9b31f8fc1c5,6774,taboao da serra,SP,1.0,139.0,15.73,automotivo,auto,154.73,1.0,boleto,0
899cbfad4bc94409cc6bddd6b602ef39,7a6fb54bdd798c5d8087ea65ff38d5a3,delivered,2017-07-06 00:31:21,2017-07-06 00:44:04,2017-07-06 15:40:02,2017-07-21 19:29:53,2017-08-07,d8dcc60aa16110addf999dc6ed7ef42f,78005,cuiaba,MT,2.0,224.0,103.82,ferramentas_jardim,garden_tools,327.82,10.0,credit_card,0
c233116df4c703a062081f5dcf4399a0,d70aa0042cb87d2816c64151d3f4239a,delivered,2018-07-21 19:55:20,2018-07-21 20:10:14,2018-07-23 07:02:00,2018-07-26 23:18:48,2018-08-06,c88dc44a889a841d721c0d60927f274e,8538,ferraz de vasconcelos,SP,1.0,39.99,13.86,bebes,baby,53.85,1.0,credit_card,0
e5cc9aee90086c1cb675e3feef14cb57,1d5c5823a964c7891fca921536fb2463,delivered,2017-06-05 21:14:52,2017-06-05 22:15:16,2017-06-07 11:23:05,2017-06-23 11:02:49,2017-07-03,5f94af52aef02c968a2e0f01f430864e,96487,pedras altas,RS,1.0,89.9,15.38,cama_mesa_banho,bed_bath_table,105.28,10.0,credit_card,0
649a1e8e34e85fc2892b907e6bf7ddb3,a8ac32b549f5f10fdcdc0d5c7cdd2df7,delivered,2017-12-31 11:05:02,2017-12-31 11:14:24,2018-01-02 13:34:50,2018-01-04 23:05:26,2018-01-18,2674aeba762a1b689410d5a4e705e323,5114,sao paulo,SP,2.0,298.0,16.6,,,314.6,2.0,credit_card,0
2dea508202fbd39c677502defdef2d21,986eba2f0d54f5b350b50ffe122ec2eb,delivered,2017-07-22 20:19:16,2017-07-22 20:35:18,2017-07-24 13:51:58,2017-07-25 21:58:40,2017-08-11,a688f49c277a0eb82f40622a59327ebd,4696,sao paulo,SP,1.0,499.9,14.7,cool_stuff,cool_stuff,514.6,10.0,credit_card,0
9e3d1f6fcb9e5f8d6b66b018f0a0c810,4436b081dd2bda8791753838e7d085b7,delivered,2017-08-14 15:46:46,2017-08-15 15:45:12,2017-08-17 18:06:40,2017-08-24 19:27:47,2017-09-08,5839c476b32821c55d8a591a17fa7809,29301,cachoeiro de itapemirim,ES,1.0,370.47,18.35,beleza_saude,health_beauty,388.82,1.0,credit_card,0
426d4272fc71353cab0d91dc2658b066,5e4d3c08b1646a6f65b25bc68c619665,delivered,2017-08-06 18:41:27,2017-08-08 04:04:49,2017-08-09 17:29:35,2017-08-15 18:57:54,2017-08-25,2a8c84de69acd6415a2b8deabafc4f54,12906,braganca paulista,SP,1.0,54.9,11.88,climatizacao,air_conditioning,66.78,1.0,boleto,0
c083067a0c4c5dc8446fb1a11b345cb4,45b8f5bfe9e0fab4b062dcebb91615ec,delivered,2017-05-16 16:37:16,2017-05-18 02:15:30,2017-05-18 15:15:57,2017-05-24 11:47:48,2017-05-31,85c7dd1ba75e1725a4a9e92967f70a70,25075,duque de caxias,RJ,1.0,69.9,7.94,utilidades_domesticas,housewares,77.84,1.0,boleto,0
0132fef017ccf586491ca3685de667df,6ed04295dca042b17dc984a992352343,delivered,2018-06-06 08:51:20,2018-06-06 09:11:16,2018-06-06 15:00:00,2018-06-07 17:28:54,2018-07-03,d49f11b7331d59d197d96d0660b51bef,13457,santa barbara d'oeste,SP,1.0,67.99,8.88,informatica_acessorios,computers_accessories,76.87,1.0,credit_card,0
4677f9438ab0c129fd625699019e160f,a2d6238c1021169e67182c2c79c073f8,delivered,2017-12-28 13:08:49,2017-12-29 13:46:46,2018-01-03 23:33:28,2018-01-05 20:05:58,2018-01-17,ff269897083847aeed2570d03fabdafa,6463,barueri,SP,1.0,24.99,7.78,telefonia,telephony,32.77,3.0,credit_card,0
4cbe4b6de34cedf25c083ae816e4dc97,2a82d7cd3bb6eb87bf2ae493195d4fb3,delivered,2017-04-25 14:20:17,2017-04-25 14:35:15,2017-04-28 10:27:33,2017-05-10 17:03:32,2017-05-17,36942bd30799251795cca03a1b16e004,22631,rio de janeiro,RJ,1.0,89.9,14.8,cama_mesa_banho,bed_bath_table,104.7,4.0,credit_card,0
bbbaa059721d8a17be92ed10c61d2a59,ed4e522d0b167af01b227afe8bf28fe6,delivered,2017-06-07 23:16:59,2017-06-08 23:10:10,2017-06-16 13:34:57,2017-06-26 18:17:51,2017-07-04,8c0ebe91fb2bb5d69bee5e16dc4db5f6,29157,cariacica,ES,1.0,52.9,20.86,brinquedos,toys,73.76,7.0,credit_card,0
d2ff5b42260cca46928e3d9e27201c13,8bee272411a353ca2acf026c0860d24a,delivered,2018-02-24 12:42:16,2018-02-24 12:56:10,2018-02-26 19:14:59,2018-03-13 15:38:51,2018-03-28,98fbddd608f5cc0bbb6c202e48629782,57200,penedo,AL,1.0,149.99,36.37,beleza_saude,health_beauty,186.36,5.0,credit_card,0
d6df3e183721aa30b30577e1184eaa7f,6e6e4321afd3581094cef66e0880a859,delivered,2018-07-07 17:17:10,2018-07-07 17:30:14,2018-07-10 11:46:00,2018-07-11 14:42:25,2018-07-19,cfcf7d13ce4e8be36c33e4d90b420878,13419,piracicaba,SP,1.0,89.0,7.88,relogios_presentes,watches_gifts,96.88,6.0,credit_card,0
1614605e8fe6174a4352c23452985f64,ff1ef36bb2d8abe17fcecd0ae6476e77,delivered,2017-07-03 16:32:59,2017-07-03 16:45:13,2017-07-06 16:33:15,2017-07-11 19:13:59,2017-07-27,c857b28ff71a8f026990245b52cdb6a2,23028,rio de janeiro,RJ,1.0,79.0,18.79,beleza_saude,health_beauty,97.79,4.0,credit_card,0
78878e13ac39d33f3ef0e3aff752ccae,1f6ad5de3039e7bb46446ae9db9e44ff,delivered,2018-04-19 13:08:49,2018-04-20 07:15:27,2018-04-23 15:52:03,2018-05-02 16:02:44,2018-05-22,4448c1eccc3d677bdbfe0d07f6a780fb,73350,brasilia,DF,1.0,209.99,22.55,cool_stuff,cool_stuff,232.54,1.0,boleto,0
e8bbc1d69fee39eee4c72cb5c969e39d,184e8e8e48937145eb96c721ef1f0747,delivered,2017-09-13 19:13:20,2017-09-13 19:25:38,2017-09-15 17:43:43,2017-09-18 18:42:07,2017-09-26,bd06ce0e06ad77a7f681f1a4960a3cc6,4814,sao paulo,SP,1.0,2.29,7.78,papelaria,stationery,10.07,1.0,credit_card,0
db28a85f64c84ecf4ef58cddcaa1cf50,c52ff4aa2f3f57f45ea7ce0126fd5de2,delivered,2018-02-21 16:48:43,2018-02-21 17:05:41,2018-02-22 23:42:10,2018-03-03 17:11:51,2018-03-13,c7be32b419def77f9a7cb96ca8b25626,4905,sao paulo,SP,2.0,69.4,23.7,bebes,baby,93.1,1.0,credit_card,0
b2f3763408103bc7173bb36ed02dbeea,d0e6cb83a3fc27f56be011b2941f54c6,delivered,2018-05-30 22:33:08,2018-05-30 22:55:45,2018-06-11 14:44:00,2018-06-18 23:07:33,2018-07-16,e1858db871ca0cea6d07b5413f450048,30720,belo horizonte,MG,1.0,359.9,42.59,cama_mesa_banho,bed_bath_table,402.49,1.0,credit_card,0
b7ed5b357d48b6c8f588c5cf0d7ddf5d,92148a85c89c0da621cdc0e1810a23f7,delivered,2018-03-10 23:24:50,2018-03-11 00:00:30,2018-03-12 17:08:26,2018-04-17 17:37:54,2018-04-02,5d81094365fbd7cb0e548f4508fa5e62,26070,nova iguacu,RJ,1.0,149.9,23.63,cama_mesa_banho,bed_bath_table,173.53,10.0,credit_card,1
c106f2772c1c3227637339f5d1833f5f,6d440263da0b60f585e26091269632f9,delivered,2017-04-19 12:53:51,2017-04-19 13:10:18,2017-04-26 13:38:14,2017-05-05 06:22:18,2017-05-09,323785a1649ad9bd7f2812512fe00931,86070,londrina,PR,1.0,109.4,11.38,moveis_decoracao,furniture_decor,120.78,4.0,credit_card,0
52d39ff4d1bec82c2e57105ce078804d,bf404bca8019b05975e935847f83af10,delivered,2017-03-08 11:54:55,2017-03-08 12:32:49,2017-03-09 15:37:58,2017-03-14 11:31:52,2017-03-28,ab1bdba8df24adf29999304a1aa0b200,2516,sao paulo,SP,1.0,265.0,12.46,perfumaria,perfumery,277.46,5.0,credit_card,0
0aba00d509b25a0a90084c7137a8cec0,51c988b6ca0ffe2a720f93198d2ab51b,delivered,2018-06-02 21:53:08,2018-06-05 04:12:32,2018-06-06 15:43:00,2018-06-14 21:10:57,2018-07-11,0e657c4c9897bbd7b633be337ecfc4bd,32043,contagem,MG,1.0,49.9,26.43,ferramentas_jardim,garden_tools,76.33,1.0,boleto,0
8a3a0e49e2e3eb825a6359d932c9f0a3,31068a3630c1019cf25a242d44218a5f,delivered,2018-01-13 22:36:03,2018-01-15 18:30:44,2018-01-22 18:48:59,2018-01-26 16:16:52,2018-02-15,f8eece241d42117d30aafcf235e8ede1,4464,sao paulo,SP,1.0,31.9,14.1,informatica_acessorios,computers_accessories,46.0,1.0,boleto,0
